dep_len_temperley,info_status_score,sentence_length,sent_id,variant_order,is_reference,deprel_sequence,type
78,0,29,train-s1200,"[4, 9, 6, 10]",False,nsubj obj obl compound,variant
78,0,29,train-s1200,"[4, 9, 10, 6]",False,nsubj obj compound obl,variant
78,0,29,train-s1200,"[6, 10, 9, 4]",False,obl compound obj nsubj,variant
78,0,29,train-s1200,"[9, 4, 6, 10]",False,obj nsubj obl compound,variant
78,0,29,train-s1200,"[9, 6, 4, 10]",False,obj obl nsubj compound,variant
78,0,29,train-s1200,"[10, 4, 6, 9]",False,compound nsubj obl obj,variant
78,0,29,train-s1200,"[10, 6, 4, 9]",False,compound obl nsubj obj,variant
78,0,29,train-s1200,"[10, 6, 9, 4]",False,compound obl obj nsubj,variant
78,0,29,train-s1200,"[10, 9, 6, 4]",False,compound obj obl nsubj,variant
40,1,21,train-s1227,"[1, 5, 7, 8]",True,nsubj advcl obj compound,reference
40,1,21,train-s1227,"[1, 5, 8, 7]",False,nsubj advcl compound obj,variant
40,1,21,train-s1227,"[1, 7, 5, 8]",False,nsubj obj advcl compound,variant
40,1,21,train-s1227,"[7, 1, 5, 8]",False,obj nsubj advcl compound,variant
40,1,21,train-s1227,"[7, 8, 5, 1]",False,obj compound advcl nsubj,variant
40,1,21,train-s1227,"[8, 5, 1, 7]",False,compound advcl nsubj obj,variant
40,1,21,train-s1227,"[8, 5, 7, 1]",False,compound advcl obj nsubj,variant
40,1,21,train-s1227,"[8, 7, 5, 1]",False,compound obj advcl nsubj,variant
43,0,19,train-s1230,"[1, 2, 8, 16]",True,nsubj obl advcl obl,reference
43,0,19,train-s1230,"[1, 2, 16, 8]",False,nsubj obl obl advcl,variant
43,0,19,train-s1230,"[1, 8, 2, 16]",False,nsubj advcl obl obl,variant
43,0,19,train-s1230,"[1, 8, 16, 2]",False,nsubj advcl obl obl,variant
43,0,19,train-s1230,"[1, 16, 2, 8]",False,nsubj obl obl advcl,variant
43,0,19,train-s1230,"[1, 16, 8, 2]",False,nsubj obl advcl obl,variant
43,0,19,train-s1230,"[2, 8, 16, 1]",False,obl advcl obl nsubj,variant
43,0,19,train-s1230,"[2, 16, 8, 1]",False,obl obl advcl nsubj,variant
43,0,19,train-s1230,"[8, 2, 16, 1]",False,advcl obl obl nsubj,variant
43,0,19,train-s1230,"[8, 16, 2, 1]",False,advcl obl obl nsubj,variant
43,0,19,train-s1230,"[16, 2, 8, 1]",False,obl obl advcl nsubj,variant
43,0,19,train-s1230,"[16, 8, 2, 1]",False,obl advcl obl nsubj,variant
17,0,14,train-s1284,"[5, 7, 9, 12]",True,nsubj obl obl compound,reference
17,0,14,train-s1284,"[5, 7, 12, 9]",False,nsubj obl compound obl,variant
17,0,14,train-s1284,"[5, 9, 7, 12]",False,nsubj obl obl compound,variant
17,0,14,train-s1284,"[5, 9, 12, 7]",False,nsubj obl compound obl,variant
17,0,14,train-s1284,"[5, 12, 7, 9]",False,nsubj compound obl obl,variant
17,0,14,train-s1284,"[5, 12, 9, 7]",False,nsubj compound obl obl,variant
17,0,14,train-s1284,"[7, 9, 12, 5]",False,obl obl compound nsubj,variant
17,0,14,train-s1284,"[7, 12, 9, 5]",False,obl compound obl nsubj,variant
17,0,14,train-s1284,"[9, 7, 12, 5]",False,obl obl compound nsubj,variant
17,0,14,train-s1284,"[9, 12, 7, 5]",False,obl compound obl nsubj,variant
17,0,14,train-s1284,"[12, 7, 9, 5]",False,compound obl obl nsubj,variant
17,0,14,train-s1284,"[12, 9, 7, 5]",False,compound obl obl nsubj,variant
103,0,51,train-s1306,"[10, 16, 17, 19]",True,nsubj advcl obj compound,reference
103,0,51,train-s1306,"[10, 16, 19, 17]",False,nsubj advcl compound obj,variant
103,0,51,train-s1306,"[10, 17, 16, 19]",False,nsubj obj advcl compound,variant
103,0,51,train-s1306,"[17, 10, 16, 19]",False,obj nsubj advcl compound,variant
103,0,51,train-s1306,"[17, 19, 16, 10]",False,obj compound advcl nsubj,variant
103,0,51,train-s1306,"[19, 16, 10, 17]",False,compound advcl nsubj obj,variant
103,0,51,train-s1306,"[19, 16, 17, 10]",False,compound advcl obj nsubj,variant
103,0,51,train-s1306,"[19, 17, 16, 10]",False,compound obj advcl nsubj,variant
68,0,30,train-s1320,"[1, 4, 7, 8]",True,nsubj obl obj advmod,reference
68,0,30,train-s1320,"[1, 4, 8, 7]",False,nsubj obl advmod obj,variant
68,0,30,train-s1320,"[1, 7, 4, 8]",False,nsubj obj obl advmod,variant
68,0,30,train-s1320,"[1, 8, 4, 7]",False,nsubj advmod obl obj,variant
68,0,30,train-s1320,"[1, 8, 7, 4]",False,nsubj advmod obj obl,variant
68,0,30,train-s1320,"[4, 7, 8, 1]",False,obl obj advmod nsubj,variant
68,0,30,train-s1320,"[7, 4, 8, 1]",False,obj obl advmod nsubj,variant
68,0,30,train-s1320,"[7, 8, 4, 1]",False,obj advmod obl nsubj,variant
68,0,30,train-s1320,"[8, 4, 7, 1]",False,advmod obl obj nsubj,variant
68,0,30,train-s1320,"[8, 7, 4, 1]",False,advmod obj obl nsubj,variant
16,0,12,train-s1388,"[1, 7, 9, 10]",True,nsubj obl obj compound,reference
16,0,12,train-s1388,"[1, 9, 7, 10]",False,nsubj obj obl compound,variant
16,0,12,train-s1388,"[1, 9, 10, 7]",False,nsubj obj compound obl,variant
16,0,12,train-s1388,"[7, 10, 9, 1]",False,obl compound obj nsubj,variant
16,0,12,train-s1388,"[9, 1, 7, 10]",False,obj nsubj obl compound,variant
16,0,12,train-s1388,"[9, 7, 1, 10]",False,obj obl nsubj compound,variant
16,0,12,train-s1388,"[10, 1, 7, 9]",False,compound nsubj obl obj,variant
16,0,12,train-s1388,"[10, 7, 1, 9]",False,compound obl nsubj obj,variant
16,0,12,train-s1388,"[10, 7, 9, 1]",False,compound obl obj nsubj,variant
16,0,12,train-s1388,"[10, 9, 7, 1]",False,compound obj obl nsubj,variant
17,0,11,train-s1460,"[1, 3, 7, 9]",True,nsubj obl obj compound,reference
17,0,11,train-s1460,"[1, 7, 3, 9]",False,nsubj obj obl compound,variant
17,0,11,train-s1460,"[1, 7, 9, 3]",False,nsubj obj compound obl,variant
17,0,11,train-s1460,"[3, 9, 7, 1]",False,obl compound obj nsubj,variant
17,0,11,train-s1460,"[7, 1, 3, 9]",False,obj nsubj obl compound,variant
17,0,11,train-s1460,"[7, 3, 1, 9]",False,obj obl nsubj compound,variant
17,0,11,train-s1460,"[9, 1, 3, 7]",False,compound nsubj obl obj,variant
17,0,11,train-s1460,"[9, 3, 1, 7]",False,compound obl nsubj obj,variant
17,0,11,train-s1460,"[9, 3, 7, 1]",False,compound obl obj nsubj,variant
17,0,11,train-s1460,"[9, 7, 3, 1]",False,compound obj obl nsubj,variant
33,0,18,train-s1486,"[3, 5, 9, 13]",True,obj nsubj obl obl,reference
33,0,18,train-s1486,"[3, 5, 13, 9]",False,obj nsubj obl obl,variant
33,0,18,train-s1486,"[3, 9, 5, 13]",False,obj obl nsubj obl,variant
33,0,18,train-s1486,"[3, 9, 13, 5]",False,obj obl obl nsubj,variant
33,0,18,train-s1486,"[3, 13, 5, 9]",False,obj obl nsubj obl,variant
33,0,18,train-s1486,"[3, 13, 9, 5]",False,obj obl obl nsubj,variant
33,0,18,train-s1486,"[5, 3, 9, 13]",False,nsubj obj obl obl,variant
33,0,18,train-s1486,"[5, 3, 13, 9]",False,nsubj obj obl obl,variant
33,0,18,train-s1486,"[5, 9, 3, 13]",False,nsubj obl obj obl,variant
33,0,18,train-s1486,"[5, 9, 13, 3]",False,nsubj obl obl obj,variant
33,0,18,train-s1486,"[5, 13, 3, 9]",False,nsubj obl obj obl,variant
33,0,18,train-s1486,"[5, 13, 9, 3]",False,nsubj obl obl obj,variant
33,0,18,train-s1486,"[9, 3, 13, 5]",False,obl obj obl nsubj,variant
33,0,18,train-s1486,"[9, 5, 13, 3]",False,obl nsubj obl obj,variant
33,0,18,train-s1486,"[9, 13, 3, 5]",False,obl obl obj nsubj,variant
33,0,18,train-s1486,"[9, 13, 5, 3]",False,obl obl nsubj obj,variant
33,0,18,train-s1486,"[13, 3, 9, 5]",False,obl obj obl nsubj,variant
33,0,18,train-s1486,"[13, 5, 9, 3]",False,obl nsubj obl obj,variant
33,0,18,train-s1486,"[13, 9, 3, 5]",False,obl obl obj nsubj,variant
33,0,18,train-s1486,"[13, 9, 5, 3]",False,obl obl nsubj obj,variant
33,0,18,train-s1497,"[2, 4, 15, 16]",True,nsubj obl obj compound,reference
33,0,18,train-s1497,"[2, 15, 4, 16]",False,nsubj obj obl compound,variant
33,0,18,train-s1497,"[2, 15, 16, 4]",False,nsubj obj compound obl,variant
33,0,18,train-s1497,"[4, 16, 15, 2]",False,obl compound obj nsubj,variant
33,0,18,train-s1497,"[15, 2, 4, 16]",False,obj nsubj obl compound,variant
33,0,18,train-s1497,"[15, 4, 2, 16]",False,obj obl nsubj compound,variant
33,0,18,train-s1497,"[16, 2, 4, 15]",False,compound nsubj obl obj,variant
33,0,18,train-s1497,"[16, 4, 2, 15]",False,compound obl nsubj obj,variant
33,0,18,train-s1497,"[16, 4, 15, 2]",False,compound obl obj nsubj,variant
33,0,18,train-s1497,"[16, 15, 4, 2]",False,compound obj obl nsubj,variant
18,0,14,train-s1523,"[1, 7, 10, 11]",True,nsubj obl obj compound,reference
18,0,14,train-s1523,"[1, 10, 7, 11]",False,nsubj obj obl compound,variant
18,0,14,train-s1523,"[1, 10, 11, 7]",False,nsubj obj compound obl,variant
18,0,14,train-s1523,"[7, 11, 10, 1]",False,obl compound obj nsubj,variant
18,0,14,train-s1523,"[10, 1, 7, 11]",False,obj nsubj obl compound,variant
18,0,14,train-s1523,"[10, 7, 1, 11]",False,obj obl nsubj compound,variant
18,0,14,train-s1523,"[11, 1, 7, 10]",False,compound nsubj obl obj,variant
18,0,14,train-s1523,"[11, 7, 1, 10]",False,compound obl nsubj obj,variant
18,0,14,train-s1523,"[11, 7, 10, 1]",False,compound obl obj nsubj,variant
18,0,14,train-s1523,"[11, 10, 7, 1]",False,compound obj obl nsubj,variant
49,0,21,train-s1577,"[1, 4, 8, 19]",True,nsubj obl obl compound,reference
49,0,21,train-s1577,"[1, 4, 19, 8]",False,nsubj obl compound obl,variant
49,0,21,train-s1577,"[1, 8, 4, 19]",False,nsubj obl obl compound,variant
49,0,21,train-s1577,"[1, 8, 19, 4]",False,nsubj obl compound obl,variant
49,0,21,train-s1577,"[1, 19, 4, 8]",False,nsubj compound obl obl,variant
49,0,21,train-s1577,"[1, 19, 8, 4]",False,nsubj compound obl obl,variant
49,0,21,train-s1577,"[4, 8, 19, 1]",False,obl obl compound nsubj,variant
49,0,21,train-s1577,"[4, 19, 8, 1]",False,obl compound obl nsubj,variant
49,0,21,train-s1577,"[8, 4, 19, 1]",False,obl obl compound nsubj,variant
49,0,21,train-s1577,"[8, 19, 4, 1]",False,obl compound obl nsubj,variant
49,0,21,train-s1577,"[19, 4, 8, 1]",False,compound obl obl nsubj,variant
49,0,21,train-s1577,"[19, 8, 4, 1]",False,compound obl obl nsubj,variant
38,0,24,train-s1604,"[4, 13, 16, 19]",True,nsubj obl obl obj,reference
38,0,24,train-s1604,"[4, 13, 19, 16]",False,nsubj obl obj obl,variant
38,0,24,train-s1604,"[4, 16, 13, 19]",False,nsubj obl obl obj,variant
38,0,24,train-s1604,"[4, 16, 19, 13]",False,nsubj obl obj obl,variant
38,0,24,train-s1604,"[4, 19, 13, 16]",False,nsubj obj obl obl,variant
38,0,24,train-s1604,"[4, 19, 16, 13]",False,nsubj obj obl obl,variant
38,0,24,train-s1604,"[13, 4, 16, 19]",False,obl nsubj obl obj,variant
38,0,24,train-s1604,"[13, 16, 4, 19]",False,obl obl nsubj obj,variant
38,0,24,train-s1604,"[13, 16, 19, 4]",False,obl obl obj nsubj,variant
38,0,24,train-s1604,"[13, 19, 16, 4]",False,obl obj obl nsubj,variant
38,0,24,train-s1604,"[16, 4, 13, 19]",False,obl nsubj obl obj,variant
38,0,24,train-s1604,"[16, 13, 4, 19]",False,obl obl nsubj obj,variant
38,0,24,train-s1604,"[16, 13, 19, 4]",False,obl obl obj nsubj,variant
38,0,24,train-s1604,"[16, 19, 13, 4]",False,obl obj obl nsubj,variant
38,0,24,train-s1604,"[19, 4, 13, 16]",False,obj nsubj obl obl,variant
38,0,24,train-s1604,"[19, 4, 16, 13]",False,obj nsubj obl obl,variant
38,0,24,train-s1604,"[19, 13, 4, 16]",False,obj obl nsubj obl,variant
38,0,24,train-s1604,"[19, 13, 16, 4]",False,obj obl obl nsubj,variant
38,0,24,train-s1604,"[19, 16, 4, 13]",False,obj obl nsubj obl,variant
38,0,24,train-s1604,"[19, 16, 13, 4]",False,obj obl obl nsubj,variant
64,0,33,train-s1693,"[7, 9, 12, 13]",True,nsubj obj advmod compound,reference
64,0,33,train-s1693,"[7, 9, 13, 12]",False,nsubj obj compound advmod,variant
64,0,33,train-s1693,"[7, 12, 9, 13]",False,nsubj advmod obj compound,variant
64,0,33,train-s1693,"[9, 7, 13, 12]",False,obj nsubj compound advmod,variant
64,0,33,train-s1693,"[12, 13, 7, 9]",False,advmod compound nsubj obj,variant
64,0,33,train-s1693,"[12, 13, 9, 7]",False,advmod compound obj nsubj,variant
64,0,33,train-s1693,"[13, 9, 12, 7]",False,compound obj advmod nsubj,variant
64,0,33,train-s1693,"[13, 12, 9, 7]",False,compound advmod obj nsubj,variant
16,0,12,train-s1709,"[1, 6, 8, 10]",True,obj obl nsubj compound,reference
16,0,12,train-s1709,"[1, 8, 6, 10]",False,obj nsubj obl compound,variant
16,0,12,train-s1709,"[6, 10, 1, 8]",False,obl compound obj nsubj,variant
16,0,12,train-s1709,"[8, 1, 6, 10]",False,nsubj obj obl compound,variant
16,0,12,train-s1709,"[8, 1, 10, 6]",False,nsubj obj compound obl,variant
16,0,12,train-s1709,"[8, 6, 1, 10]",False,nsubj obl obj compound,variant
16,0,12,train-s1709,"[10, 1, 6, 8]",False,compound obj obl nsubj,variant
16,0,12,train-s1709,"[10, 6, 1, 8]",False,compound obl obj nsubj,variant
16,0,12,train-s1709,"[10, 6, 8, 1]",False,compound obl nsubj obj,variant
16,0,12,train-s1709,"[10, 8, 6, 1]",False,compound nsubj obl obj,variant
83,1,29,train-s1736,"[1, 4, 7, 10]",True,nsubj obl obj obl,reference
83,1,29,train-s1736,"[1, 4, 10, 7]",False,nsubj obl obl obj,variant
83,1,29,train-s1736,"[1, 7, 4, 10]",False,nsubj obj obl obl,variant
83,1,29,train-s1736,"[1, 7, 10, 4]",False,nsubj obj obl obl,variant
83,1,29,train-s1736,"[1, 10, 4, 7]",False,nsubj obl obl obj,variant
83,1,29,train-s1736,"[1, 10, 7, 4]",False,nsubj obl obj obl,variant
83,1,29,train-s1736,"[4, 1, 10, 7]",False,obl nsubj obl obj,variant
83,1,29,train-s1736,"[4, 7, 10, 1]",False,obl obj obl nsubj,variant
83,1,29,train-s1736,"[4, 10, 1, 7]",False,obl obl nsubj obj,variant
83,1,29,train-s1736,"[4, 10, 7, 1]",False,obl obl obj nsubj,variant
83,1,29,train-s1736,"[7, 1, 4, 10]",False,obj nsubj obl obl,variant
83,1,29,train-s1736,"[7, 1, 10, 4]",False,obj nsubj obl obl,variant
83,1,29,train-s1736,"[7, 4, 1, 10]",False,obj obl nsubj obl,variant
83,1,29,train-s1736,"[7, 4, 10, 1]",False,obj obl obl nsubj,variant
83,1,29,train-s1736,"[7, 10, 1, 4]",False,obj obl nsubj obl,variant
83,1,29,train-s1736,"[7, 10, 4, 1]",False,obj obl obl nsubj,variant
83,1,29,train-s1736,"[10, 1, 4, 7]",False,obl nsubj obl obj,variant
83,1,29,train-s1736,"[10, 4, 1, 7]",False,obl obl nsubj obj,variant
83,1,29,train-s1736,"[10, 4, 7, 1]",False,obl obl obj nsubj,variant
83,1,29,train-s1736,"[10, 7, 4, 1]",False,obl obj obl nsubj,variant
86,0,44,train-s1740,"[15, 20, 26, 30]",True,nsubj obl obl obl,reference
86,0,44,train-s1740,"[15, 20, 30, 26]",False,nsubj obl obl obl,variant
86,0,44,train-s1740,"[15, 26, 20, 30]",False,nsubj obl obl obl,variant
86,0,44,train-s1740,"[15, 26, 30, 20]",False,nsubj obl obl obl,variant
86,0,44,train-s1740,"[15, 30, 20, 26]",False,nsubj obl obl obl,variant
86,0,44,train-s1740,"[15, 30, 26, 20]",False,nsubj obl obl obl,variant
86,0,44,train-s1740,"[20, 26, 30, 15]",False,obl obl obl nsubj,variant
86,0,44,train-s1740,"[20, 30, 26, 15]",False,obl obl obl nsubj,variant
86,0,44,train-s1740,"[26, 20, 30, 15]",False,obl obl obl nsubj,variant
86,0,44,train-s1740,"[26, 30, 20, 15]",False,obl obl obl nsubj,variant
86,0,44,train-s1740,"[30, 20, 26, 15]",False,obl obl obl nsubj,variant
86,0,44,train-s1740,"[30, 26, 20, 15]",False,obl obl obl nsubj,variant
27,0,18,train-s1762,"[2, 5, 14, 15]",True,nsubj obl obj compound,reference
27,0,18,train-s1762,"[2, 14, 5, 15]",False,nsubj obj obl compound,variant
27,0,18,train-s1762,"[2, 14, 15, 5]",False,nsubj obj compound obl,variant
27,0,18,train-s1762,"[5, 15, 14, 2]",False,obl compound obj nsubj,variant
27,0,18,train-s1762,"[14, 2, 5, 15]",False,obj nsubj obl compound,variant
27,0,18,train-s1762,"[14, 5, 2, 15]",False,obj obl nsubj compound,variant
27,0,18,train-s1762,"[15, 2, 5, 14]",False,compound nsubj obl obj,variant
27,0,18,train-s1762,"[15, 5, 2, 14]",False,compound obl nsubj obj,variant
27,0,18,train-s1762,"[15, 5, 14, 2]",False,compound obl obj nsubj,variant
27,0,18,train-s1762,"[15, 14, 5, 2]",False,compound obj obl nsubj,variant
36,-1,26,train-s1767,"[18, 19, 20, 21]",True,nsubj xcomp obj obl,reference
36,-1,26,train-s1767,"[18, 20, 19, 21]",False,nsubj obj xcomp obl,variant
36,-1,26,train-s1767,"[18, 20, 21, 19]",False,nsubj obj obl xcomp,variant
36,-1,26,train-s1767,"[18, 21, 20, 19]",False,nsubj obl obj xcomp,variant
36,-1,26,train-s1767,"[19, 20, 21, 18]",False,xcomp obj obl nsubj,variant
36,-1,26,train-s1767,"[19, 21, 18, 20]",False,xcomp obl nsubj obj,variant
36,-1,26,train-s1767,"[19, 21, 20, 18]",False,xcomp obl obj nsubj,variant
36,-1,26,train-s1767,"[20, 18, 21, 19]",False,obj nsubj obl xcomp,variant
36,-1,26,train-s1767,"[21, 19, 20, 18]",False,obl xcomp obj nsubj,variant
36,-1,26,train-s1767,"[21, 20, 19, 18]",False,obl obj xcomp nsubj,variant
66,0,31,train-s1776,"[6, 8, 18, 20]",True,nsubj obl obl iobj,reference
66,0,31,train-s1776,"[6, 8, 20, 18]",False,nsubj obl iobj obl,variant
66,0,31,train-s1776,"[6, 18, 8, 20]",False,nsubj obl obl iobj,variant
66,0,31,train-s1776,"[6, 18, 20, 8]",False,nsubj obl iobj obl,variant
66,0,31,train-s1776,"[8, 6, 18, 20]",False,obl nsubj obl iobj,variant
66,0,31,train-s1776,"[8, 20, 18, 6]",False,obl iobj obl nsubj,variant
66,0,31,train-s1776,"[18, 6, 8, 20]",False,obl nsubj obl iobj,variant
66,0,31,train-s1776,"[18, 20, 8, 6]",False,obl iobj obl nsubj,variant
66,0,31,train-s1776,"[20, 8, 6, 18]",False,iobj obl nsubj obl,variant
66,0,31,train-s1776,"[20, 8, 18, 6]",False,iobj obl obl nsubj,variant
66,0,31,train-s1776,"[20, 18, 6, 8]",False,iobj obl nsubj obl,variant
66,0,31,train-s1776,"[20, 18, 8, 6]",False,iobj obl obl nsubj,variant
24,0,16,train-s1779,"[1, 8, 11, 13]",True,nsubj advcl obl obj,reference
24,0,16,train-s1779,"[1, 8, 13, 11]",False,nsubj advcl obj obl,variant
24,0,16,train-s1779,"[1, 11, 8, 13]",False,nsubj obl advcl obj,variant
24,0,16,train-s1779,"[1, 11, 13, 8]",False,nsubj obl obj advcl,variant
24,0,16,train-s1779,"[1, 13, 11, 8]",False,nsubj obj obl advcl,variant
24,0,16,train-s1779,"[8, 11, 1, 13]",False,advcl obl nsubj obj,variant
24,0,16,train-s1779,"[8, 11, 13, 1]",False,advcl obl obj nsubj,variant
24,0,16,train-s1779,"[8, 13, 11, 1]",False,advcl obj obl nsubj,variant
24,0,16,train-s1779,"[11, 13, 8, 1]",False,obl obj advcl nsubj,variant
24,0,16,train-s1779,"[13, 1, 11, 8]",False,obj nsubj obl advcl,variant
24,0,16,train-s1779,"[13, 8, 11, 1]",False,obj advcl obl nsubj,variant
24,0,16,train-s1779,"[13, 11, 8, 1]",False,obj obl advcl nsubj,variant
23,0,14,train-s1782,"[1, 3, 8, 11]",True,nsubj obl iobj obj,reference
23,0,14,train-s1782,"[1, 3, 11, 8]",False,nsubj obl obj iobj,variant
23,0,14,train-s1782,"[1, 8, 3, 11]",False,nsubj iobj obl obj,variant
23,0,14,train-s1782,"[1, 8, 11, 3]",False,nsubj iobj obj obl,variant
23,0,14,train-s1782,"[3, 1, 8, 11]",False,obl nsubj iobj obj,variant
23,0,14,train-s1782,"[3, 11, 1, 8]",False,obl obj nsubj iobj,variant
23,0,14,train-s1782,"[3, 11, 8, 1]",False,obl obj iobj nsubj,variant
23,0,14,train-s1782,"[8, 1, 3, 11]",False,iobj nsubj obl obj,variant
23,0,14,train-s1782,"[8, 1, 11, 3]",False,iobj nsubj obj obl,variant
23,0,14,train-s1782,"[8, 3, 1, 11]",False,iobj obl nsubj obj,variant
23,0,14,train-s1782,"[8, 11, 3, 1]",False,iobj obj obl nsubj,variant
23,0,14,train-s1782,"[11, 1, 3, 8]",False,obj nsubj obl iobj,variant
23,0,14,train-s1782,"[11, 3, 1, 8]",False,obj obl nsubj iobj,variant
23,0,14,train-s1782,"[11, 3, 8, 1]",False,obj obl iobj nsubj,variant
23,0,14,train-s1782,"[11, 8, 1, 3]",False,obj iobj nsubj obl,variant
23,0,14,train-s1782,"[11, 8, 3, 1]",False,obj iobj obl nsubj,variant
33,0,19,train-s1800,"[4, 5, 15, 17]",True,nsubj obl advcl obj,reference
33,0,19,train-s1800,"[4, 5, 17, 15]",False,nsubj obl obj advcl,variant
33,0,19,train-s1800,"[4, 15, 5, 17]",False,nsubj advcl obl obj,variant
33,0,19,train-s1800,"[4, 15, 17, 5]",False,nsubj advcl obj obl,variant
33,0,19,train-s1800,"[4, 17, 5, 15]",False,nsubj obj obl advcl,variant
33,0,19,train-s1800,"[5, 17, 15, 4]",False,obl obj advcl nsubj,variant
33,0,19,train-s1800,"[15, 5, 4, 17]",False,advcl obl nsubj obj,variant
33,0,19,train-s1800,"[15, 5, 17, 4]",False,advcl obl obj nsubj,variant
33,0,19,train-s1800,"[15, 17, 5, 4]",False,advcl obj obl nsubj,variant
33,0,19,train-s1800,"[17, 4, 5, 15]",False,obj nsubj obl advcl,variant
33,0,19,train-s1800,"[17, 5, 15, 4]",False,obj obl advcl nsubj,variant
33,0,19,train-s1800,"[17, 15, 5, 4]",False,obj advcl obl nsubj,variant
16,1,12,train-s1813,"[1, 3, 7, 9]",True,nsubj obl obj compound,reference
16,1,12,train-s1813,"[1, 7, 3, 9]",False,nsubj obj obl compound,variant
16,1,12,train-s1813,"[1, 7, 9, 3]",False,nsubj obj compound obl,variant
16,1,12,train-s1813,"[3, 9, 7, 1]",False,obl compound obj nsubj,variant
16,1,12,train-s1813,"[7, 1, 3, 9]",False,obj nsubj obl compound,variant
16,1,12,train-s1813,"[7, 3, 1, 9]",False,obj obl nsubj compound,variant
16,1,12,train-s1813,"[9, 1, 3, 7]",False,compound nsubj obl obj,variant
16,1,12,train-s1813,"[9, 3, 1, 7]",False,compound obl nsubj obj,variant
16,1,12,train-s1813,"[9, 3, 7, 1]",False,compound obl obj nsubj,variant
16,1,12,train-s1813,"[9, 7, 3, 1]",False,compound obj obl nsubj,variant
36,0,21,train-s1839,"[3, 10, 16, 19]",True,iobj advcl nsubj obj,reference
36,0,21,train-s1839,"[3, 10, 19, 16]",False,iobj advcl obj nsubj,variant
36,0,21,train-s1839,"[3, 19, 10, 16]",False,iobj obj advcl nsubj,variant
36,0,21,train-s1839,"[10, 3, 16, 19]",False,advcl iobj nsubj obj,variant
36,0,21,train-s1839,"[16, 3, 10, 19]",False,nsubj iobj advcl obj,variant
36,0,21,train-s1839,"[16, 10, 3, 19]",False,nsubj advcl iobj obj,variant
36,0,21,train-s1839,"[16, 10, 19, 3]",False,nsubj advcl obj iobj,variant
36,0,21,train-s1839,"[16, 19, 10, 3]",False,nsubj obj advcl iobj,variant
36,0,21,train-s1839,"[19, 3, 10, 16]",False,obj iobj advcl nsubj,variant
36,0,21,train-s1839,"[19, 10, 3, 16]",False,obj advcl iobj nsubj,variant
36,0,21,train-s1839,"[19, 16, 3, 10]",False,obj nsubj iobj advcl,variant
36,0,21,train-s1839,"[19, 16, 10, 3]",False,obj nsubj advcl iobj,variant
31,0,18,train-s1886,"[1, 3, 12, 14]",True,obj obl nsubj:pass compound,reference
31,0,18,train-s1886,"[14, 12, 3, 1]",False,compound nsubj:pass obl obj,variant
30,-1,23,train-s1913,"[2, 16, 18, 19]",True,nsubj obl obj compound,reference
30,-1,23,train-s1913,"[2, 18, 16, 19]",False,nsubj obj obl compound,variant
